RMSE,Precision, Recall, TN, FP, FN, TP, Percent Correct
0.15229488655004486,0.965112176765,0.914313655101,330107,2670,6922,2670,97.6806267531
0.1486958491573663,0.964410273697,0.92078778951,330032,2745,6399,2745,97.7889544443
0.14543210826340075,0.960282165312,0.930195709493,329669,3108,5639,3108,97.8849501886
0.14539053603939633,0.96670164937,0.923597786663,330207,2570,6172,2570,97.886159203
0.14596318699796654,0.967472070668,0.921926642982,330273,2504,6307,2504,97.8694748041
